date,location,weather_severity,precipitation,wind_speed,storm_flag
2024-06-05,Tokyo,2,17.7,27.35,0
2024-06-06,Tokyo,2,9.61,13.19,0
2024-06-07,Tokyo,1,9.55,1.57,0
2024-06-08,Tokyo,2,4.91,1.81,0
2024-06-09,Tokyo,1,13.67,21.63,0
2024-06-10,Tokyo,0,4.06,9.79,0
2024-06-11,Tokyo,1,7.86,52.06,0
2024-06-12,Tokyo,1,3.74,23.96,0
2024-06-13,Tokyo,1,6.89,28.43,0
2024-06-14,Tokyo,1,53.6,11.68,0
2024-06-15,Tokyo,2,2.43,59.87,0
2024-06-16,Tokyo,2,2.86,5.97,0
2024-06-17,Tokyo,2,22.74,3.09,0
2024-06-18,Tokyo,2,2.16,35.98,0
2024-06-19,Tokyo,2,15.98,32.93,1
2024-06-20,Tokyo,2,0.75,23.58,0
2024-06-21,Tokyo,1,2.32,1.8,0
2024-06-22,Tokyo,2,7.26,5.64,0
2024-06-23,Tokyo,2,1.65,16.24,1
2024-06-24,Tokyo,1,20.44,5.91,0
2024-06-25,Tokyo,2,1.21,15.94,1
2024-06-26,Tokyo,1,4.35,1.08,0
2024-06-27,Tokyo,1,6.05,12.61,0
2024-06-28,Tokyo,1,2.15,7.89,0
2024-06-29,Tokyo,1,1.52,10.23,0
2024-06-30,Tokyo,1,9.22,20.65,0
2024-07-01,Tokyo,1,5.36,24.75,0
2024-07-02,Tokyo,1,18.3,5.65,0
2024-07-03,Tokyo,2,0.08,2.21,0
2024-07-04,Tokyo,1,6.21,0.2,0
2024-07-05,Tokyo,1,10.63,30.77,0
2024-07-06,Tokyo,1,7.29,2.0,0
2024-07-07,Tokyo,1,0.99,11.3,0
2024-07-08,Tokyo,1,4.53,37.99,0
2024-07-09,Tokyo,1,4.48,23.06,0
2024-07-10,Tokyo,0,8.92,0.48,0
2024-07-11,Tokyo,1,8.75,19.8,0
2024-07-12,Tokyo,1,1.57,9.13,0
2024-07-13,Tokyo,1,12.52,4.05,0
2024-07-14,Tokyo,1,3.49,34.37,0
2024-07-15,Tokyo,2,10.88,7.32,1
2024-07-16,Tokyo,1,0.48,11.18,0
2024-07-17,Tokyo,2,13.03,7.81,1
2024-07-18,Tokyo,1,7.92,10.87,0
2024-07-19,Tokyo,2,21.04,6.45,0
2024-07-20,Tokyo,1,0.19,3.97,0
2024-07-21,Tokyo,1,0.25,18.9,0
2024-07-22,Tokyo,2,0.98,23.51,0
2024-07-23,Tokyo,1,13.51,0.92,0
2024-07-24,Tokyo,2,5.44,16.53,1
2024-07-25,Tokyo,1,1.41,52.5,0
2024-07-26,Tokyo,0,4.68,55.91,0
2024-07-27,Tokyo,1,13.68,13.97,0
2024-07-28,Tokyo,2,16.21,35.55,0
2024-07-29,Tokyo,1,4.69,9.15,0
2024-07-30,Tokyo,2,17.18,40.58,0
2024-07-31,Tokyo,1,11.52,46.01,0
2024-08-01,Tokyo,1,14.18,96.5,0
2024-08-02,Tokyo,0,3.21,16.64,0
2024-08-03,Tokyo,1,10.2,3.29,0
2024-08-04,Tokyo,1,1.82,19.52,0
2024-08-05,Tokyo,1,11.38,5.06,0
2024-08-06,Tokyo,0,5.91,38.34,0
2024-08-07,Tokyo,0,7.09,5.12,0
2024-08-08,Tokyo,1,5.4,11.63,0
2024-08-09,Tokyo,1,1.77,5.09,0
2024-08-10,Tokyo,1,0.26,3.92,0
2024-08-11,Tokyo,1,12.62,40.91,0
2024-08-12,Tokyo,1,0.65,9.79,0
2024-08-13,Tokyo,2,15.32,2.22,0
2024-08-14,Tokyo,2,3.0,23.21,0
2024-08-15,Tokyo,2,10.88,7.75,0
2024-08-16,Tokyo,1,8.24,32.97,0
2024-08-17,Tokyo,1,1.13,18.73,0
2024-08-18,Tokyo,1,23.73,17.7,0
2024-08-19,Tokyo,0,1.81,3.18,0
2024-08-20,Tokyo,1,10.91,32.0,0
2024-08-21,Tokyo,1,24.57,5.8,0
2024-08-22,Tokyo,1,4.27,41.46,0
2024-08-23,Tokyo,0,0.69,2.31,0
2024-08-24,Tokyo,0,5.18,32.67,0
2024-08-25,Tokyo,0,0.54,17.74,0
2024-08-26,Tokyo,1,2.91,17.1,0
2024-08-27,Tokyo,2,1.63,31.7,0
2024-08-28,Tokyo,2,13.85,61.51,1
2024-08-29,Tokyo,1,5.77,31.38,0
2024-08-30,Tokyo,1,5.36,26.01,0
2024-08-31,Tokyo,1,0.46,57.9,0
2024-09-01,Tokyo,1,7.87,24.02,0
2024-09-02,Tokyo,2,11.21,18.58,0
2024-09-03,Tokyo,1,13.43,52.55,0
2024-09-04,Tokyo,2,7.42,6.39,0
2024-09-05,Tokyo,1,9.74,0.12,0
2024-09-06,Tokyo,1,12.29,15.55,0
2024-09-07,Tokyo,0,2.64,16.36,0
2024-09-08,Tokyo,0,0.25,15.06,0
2024-09-09,Tokyo,0,6.07,8.2,0
2024-09-10,Tokyo,0,4.8,5.54,0
2024-09-11,Tokyo,1,0.79,8.37,0
2024-09-12,Tokyo,0,14.96,4.37,0
2024-09-13,Tokyo,0,0.15,5.0,0
2024-09-14,Tokyo,0,11.06,3.86,0
2024-09-15,Tokyo,0,5.64,16.25,0
2024-09-16,Tokyo,0,2.38,13.94,0
2024-09-17,Tokyo,0,2.83,6.97,0
2024-09-18,Tokyo,0,5.24,2.3,0
2024-09-19,Tokyo,1,0.33,120.0,0
2024-09-20,Tokyo,1,6.93,21.27,0
2024-09-21,Tokyo,1,3.98,18.46,0
2024-09-22,Tokyo,1,0.94,2.26,0
2024-09-23,Tokyo,1,11.64,120.0,0
2024-09-24,Tokyo,1,2.4,2.15,0
2024-09-25,Tokyo,1,0.36,27.19,0
2024-09-26,Tokyo,1,2.65,15.13,0
2024-09-27,Tokyo,1,6.81,20.47,0
2024-09-28,Tokyo,1,13.12,1.83,0
2024-09-29,Tokyo,1,4.2,50.12,0
2024-09-30,Tokyo,1,2.78,25.37,0
2024-10-01,Tokyo,1,10.09,7.97,0
2024-10-02,Tokyo,0,2.75,6.17,0
2024-10-03,Tokyo,1,9.62,2.58,0
2024-10-04,Tokyo,1,3.38,0.75,0
2024-10-05,Tokyo,1,6.35,2.08,0
2024-10-06,Tokyo,1,1.54,10.92,0
2024-10-07,Tokyo,0,4.12,3.24,0
2024-10-08,Tokyo,0,1.45,10.94,0
2024-10-09,Tokyo,0,2.39,23.72,0
2024-10-10,Tokyo,1,20.36,63.42,0
2024-10-11,Tokyo,0,11.69,7.59,0
2024-10-12,Tokyo,1,1.2,5.87,0
2024-10-13,Tokyo,0,4.11,9.71,0
2024-10-14,Tokyo,0,10.98,6.76,0
2024-10-15,Tokyo,0,3.7,31.06,0
2024-10-16,Tokyo,1,4.85,5.1,0
2024-10-17,Tokyo,0,4.18,0.05,0
2024-10-18,Tokyo,0,4.58,1.5,0
2024-10-19,Tokyo,1,9.12,12.98,0
2024-10-20,Tokyo,0,6.08,2.91,0
2024-10-21,Tokyo,0,8.98,7.81,0
2024-10-22,Tokyo,0,12.98,0.81,0
2024-10-23,Tokyo,0,1.02,5.17,0
2024-10-24,Tokyo,0,2.97,3.23,0
2024-10-25,Tokyo,0,0.69,3.07,0
2024-10-26,Tokyo,0,6.84,17.77,0
2024-10-27,Tokyo,0,0.44,1.47,0
2024-10-28,Tokyo,0,16.69,7.61,0
2024-10-29,Tokyo,0,9.15,0.6,0
2024-10-30,Tokyo,0,3.38,1.66,0
2024-10-31,Tokyo,0,9.28,6.92,0
2024-11-01,Tokyo,0,12.74,2.65,0
2024-11-02,Tokyo,0,5.84,4.0,0
2024-11-03,Tokyo,0,1.61,10.51,0
2024-11-04,Tokyo,0,5.18,10.46,0
2024-11-05,Tokyo,0,4.78,22.05,0
2024-11-06,Tokyo,1,3.42,9.26,0
2024-11-07,Tokyo,1,14.46,22.91,0
2024-11-08,Tokyo,0,0.85,2.79,0
2024-11-09,Tokyo,0,7.74,8.63,0
2024-11-10,Tokyo,0,2.01,3.96,0
2024-11-11,Tokyo,0,1.62,6.28,0
2024-11-12,Tokyo,0,2.39,14.0,0
2024-11-13,Tokyo,0,3.39,5.67,0
2024-11-14,Tokyo,0,16.49,1.51,0
2024-11-15,Tokyo,0,1.68,33.84,0
2024-11-16,Tokyo,1,8.4,43.34,0
2024-11-17,Tokyo,0,10.93,18.45,0
2024-11-18,Tokyo,0,4.2,9.75,0
2024-11-19,Tokyo,0,4.47,6.18,0
2024-11-20,Tokyo,0,1.71,1.86,0
2024-11-21,Tokyo,0,13.66,17.58,0
2024-11-22,Tokyo,0,0.38,9.62,0
2024-11-23,Tokyo,0,1.48,3.79,0
2024-11-24,Tokyo,0,7.85,1.99,0
2024-11-25,Tokyo,0,4.65,6.81,0
2024-11-26,Tokyo,0,1.13,7.4,0
2024-11-27,Tokyo,0,3.02,11.03,0
2024-11-28,Tokyo,0,2.93,9.52,0
2024-11-29,Tokyo,0,5.44,5.81,0
2024-11-30,Tokyo,0,0.17,4.22,0
2024-12-01,Tokyo,0,0.85,19.54,0
2024-12-02,Tokyo,0,3.13,2.24,0
2024-12-03,Tokyo,0,0.71,7.17,0
2024-12-04,Tokyo,0,22.17,0.11,0
2024-12-05,Tokyo,0,16.88,24.08,0
2024-12-06,Tokyo,0,7.84,6.62,0
2024-12-07,Tokyo,0,6.72,6.33,0
2024-12-08,Tokyo,0,1.81,11.28,0
2024-12-09,Tokyo,1,0.24,14.36,0
2024-12-10,Tokyo,1,4.94,0.83,0
2024-12-11,Tokyo,0,3.52,4.1,0
2024-12-12,Tokyo,0,0.22,5.8,0
2024-12-13,Tokyo,0,5.59,21.57,0
2024-12-14,Tokyo,0,1.81,21.41,0
2024-12-15,Tokyo,0,14.1,7.53,0
2024-12-16,Tokyo,0,6.2,3.62,0
2024-12-17,Tokyo,0,13.02,26.61,0
2024-12-18,Tokyo,0,2.23,1.72,0
2024-12-19,Tokyo,0,11.23,2.08,0
2024-12-20,Tokyo,0,4.09,1.31,0
2024-12-21,Tokyo,0,0.83,0.95,0
2024-12-22,Tokyo,0,30.95,0.41,0
2024-12-23,Tokyo,0,5.7,0.88,0
2024-12-24,Tokyo,0,1.0,4.36,0
2024-12-25,Tokyo,0,5.13,14.77,0
2024-12-26,Tokyo,0,4.32,4.33,0
2024-12-27,Tokyo,0,3.34,11.38,0
2024-12-28,Tokyo,0,0.61,1.24,0
2024-12-29,Tokyo,0,3.63,35.41,0
2024-12-30,Tokyo,0,8.52,10.6,0
2024-12-31,Tokyo,0,6.58,19.69,0
2025-01-01,Tokyo,0,9.41,5.8,0
2025-01-02,Tokyo,0,9.84,9.78,0
2025-01-03,Tokyo,0,3.39,3.53,0
2025-01-04,Tokyo,0,6.69,58.1,0
2025-01-05,Tokyo,0,1.06,7.2,0
2025-01-06,Tokyo,0,2.67,1.03,0
2025-01-07,Tokyo,0,3.13,8.81,0
2025-01-08,Tokyo,0,0.68,43.37,0
2025-01-09,Tokyo,0,2.88,24.44,0
2025-01-10,Tokyo,0,6.02,2.08,0
2025-01-11,Tokyo,0,10.6,1.51,0
2025-01-12,Tokyo,0,0.27,4.05,0
2025-01-13,Tokyo,0,16.21,0.95,0
2025-01-14,Tokyo,0,0.17,7.79,0
2025-01-15,Tokyo,0,6.17,3.5,0
2025-01-16,Tokyo,0,4.53,12.78,0
2025-01-17,Tokyo,0,14.63,10.94,0
2025-01-18,Tokyo,0,4.4,19.52,0
2025-01-19,Tokyo,0,5.97,4.15,0
2025-01-20,Tokyo,0,2.54,2.2,0
2025-01-21,Tokyo,0,2.18,13.55,0
2025-01-22,Tokyo,0,1.71,8.78,0
2025-01-23,Tokyo,0,0.88,6.29,0
2025-01-24,Tokyo,1,26.45,3.19,0
2025-01-25,Tokyo,0,5.65,2.56,0
2025-01-26,Tokyo,1,5.1,37.67,0
2025-01-27,Tokyo,1,24.97,9.9,0
2025-01-28,Tokyo,0,9.64,3.43,0
2025-01-29,Tokyo,0,2.02,4.1,0
2025-01-30,Tokyo,0,1.63,33.22,0
2025-01-31,Tokyo,0,10.67,14.04,0
2025-02-01,Tokyo,0,0.8,7.81,0
2025-02-02,Tokyo,0,5.63,15.58,0
2025-02-03,Tokyo,0,2.39,10.46,0
2025-02-04,Tokyo,0,10.98,12.57,0
2025-02-05,Tokyo,0,5.23,21.55,0
2025-02-06,Tokyo,0,3.48,5.29,0
2025-02-07,Tokyo,0,0.45,3.64,0
2025-02-08,Tokyo,0,0.65,2.14,0
2025-02-09,Tokyo,0,3.87,8.51,0
2025-02-10,Tokyo,0,4.8,1.53,0
2025-02-11,Tokyo,0,4.59,52.78,0
2025-02-12,Tokyo,0,13.9,6.5,0
2025-02-13,Tokyo,0,2.95,2.98,0
2025-02-14,Tokyo,0,6.76,51.15,0
2025-02-15,Tokyo,0,3.43,11.72,0
2025-02-16,Tokyo,0,10.91,3.17,0
2025-02-17,Tokyo,0,1.13,8.36,0
2025-02-18,Tokyo,0,4.83,4.3,0
2025-02-19,Tokyo,1,16.38,12.17,0
2025-02-20,Tokyo,1,12.52,16.13,0
2025-02-21,Tokyo,1,3.07,31.47,0
2025-02-22,Tokyo,1,2.93,17.9,0
2025-02-23,Tokyo,1,7.57,18.5,0
2025-02-24,Tokyo,1,6.21,37.66,0
2025-02-25,Tokyo,1,2.67,25.88,0
2025-02-26,Tokyo,1,47.06,23.99,0
2025-02-27,Tokyo,1,0.38,5.49,0
2025-02-28,Tokyo,0,0.04,4.83,0
2025-03-01,Tokyo,0,6.02,5.01,0
2025-03-02,Tokyo,1,10.63,3.4,0
2025-03-03,Tokyo,1,8.44,9.87,0
2025-03-04,Tokyo,0,0.14,0.39,0
2025-03-05,Tokyo,0,4.27,0.51,0
2025-03-06,Tokyo,1,25.28,1.74,0
2025-03-07,Tokyo,0,12.61,18.13,0
2025-03-08,Tokyo,0,2.82,3.76,0
2025-03-09,Tokyo,0,0.51,1.39,0
2025-03-10,Tokyo,0,0.38,1.2,0
2025-03-11,Tokyo,0,9.23,39.97,0
2025-03-12,Tokyo,0,1.62,10.52,0
2025-03-13,Tokyo,0,7.43,6.08,0
2025-03-14,Tokyo,0,6.29,2.72,0
2025-03-15,Tokyo,0,4.28,10.84,0
2025-03-16,Tokyo,0,7.87,3.18,0
2025-03-17,Tokyo,0,0.68,12.66,0
2025-03-18,Tokyo,0,3.87,5.63,0
2025-03-19,Tokyo,0,5.25,9.95,0
2025-03-20,Tokyo,0,2.4,9.84,0
2025-03-21,Tokyo,0,1.68,4.84,0
2025-03-22,Tokyo,0,0.45,9.69,0
2025-03-23,Tokyo,0,0.06,3.59,0
2025-03-24,Tokyo,0,16.02,14.97,0
2025-03-25,Tokyo,1,3.7,4.52,0
2025-03-26,Tokyo,1,4.2,4.93,0
2025-03-27,Tokyo,1,12.53,76.64,0
2025-03-28,Tokyo,1,0.67,6.84,0
2025-03-29,Tokyo,1,1.5,3.72,0
2025-03-30,Tokyo,0,5.86,3.57,0
2025-03-31,Tokyo,0,3.78,19.65,0
2025-04-01,Tokyo,0,2.86,3.91,0
2025-04-02,Tokyo,0,3.74,21.45,0
2025-04-03,Tokyo,0,9.66,8.33,0
2025-04-04,Tokyo,0,7.34,34.57,0
2025-04-05,Tokyo,1,5.12,12.91,0
2025-04-06,Tokyo,0,4.24,23.55,0
2025-04-07,Tokyo,0,1.29,15.98,0
2025-04-08,Tokyo,1,6.76,2.13,0
2025-04-09,Tokyo,1,6.28,3.92,0
2025-04-10,Tokyo,1,7.32,2.67,0
2025-04-11,Tokyo,1,3.66,5.9,0
2025-04-12,Tokyo,1,3.69,120.0,0
2025-04-13,Tokyo,1,6.82,24.86,0
2025-04-14,Tokyo,2,6.0,18.39,0
2025-04-15,Tokyo,1,13.29,16.39,0
2025-04-16,Tokyo,1,38.95,6.79,0
2025-04-17,Tokyo,0,0.04,12.75,0
2025-04-18,Tokyo,1,4.19,6.58,0
2025-04-19,Tokyo,1,8.89,8.3,0
2025-04-20,Tokyo,0,0.73,13.48,0
2025-04-21,Tokyo,1,5.03,5.48,0
2025-04-22,Tokyo,1,3.55,3.75,0
2025-04-23,Tokyo,1,6.3,28.41,0
2025-04-24,Tokyo,1,1.44,21.11,0
2025-04-25,Tokyo,1,2.78,11.31,0
2025-04-26,Tokyo,0,6.73,9.2,0
2025-04-27,Tokyo,0,10.0,3.03,0
2025-04-28,Tokyo,0,3.19,0.34,0
2025-04-29,Tokyo,1,0.02,42.24,0
2025-04-30,Tokyo,1,0.72,1.79,0
2025-05-01,Tokyo,1,0.85,26.27,0
2025-05-02,Tokyo,1,2.06,94.93,0
2025-05-03,Tokyo,1,0.34,24.99,0
2025-05-04,Tokyo,1,17.36,9.77,0
2025-05-05,Tokyo,1,3.75,8.5,0
2025-05-06,Tokyo,1,8.51,78.34,0
2025-05-07,Tokyo,1,7.18,38.12,0
2025-05-08,Tokyo,1,16.04,2.62,0
2025-05-09,Tokyo,1,7.37,0.43,0
2025-05-10,Tokyo,1,9.34,17.2,0
2025-05-11,Tokyo,1,5.6,9.61,0
2025-05-12,Tokyo,1,15.15,15.47,0
2025-05-13,Tokyo,1,3.58,10.84,0
2025-05-14,Tokyo,1,15.07,6.72,0
2025-05-15,Tokyo,1,1.63,12.83,0
2025-05-16,Tokyo,1,31.99,1.86,0
2025-05-17,Tokyo,1,11.66,15.49,0
2025-05-18,Tokyo,1,4.5,1.06,0
2025-05-19,Tokyo,0,11.18,23.72,0
2025-05-20,Tokyo,0,0.65,11.01,0
2025-05-21,Tokyo,1,0.77,51.97,0
2025-05-22,Tokyo,0,7.97,17.48,0
2025-05-23,Tokyo,1,1.01,11.97,0
2025-05-24,Tokyo,1,1.73,65.79,0
2025-05-25,Tokyo,2,32.47,2.53,1
2025-05-26,Tokyo,2,2.12,33.17,0
2025-05-27,Tokyo,1,0.13,3.08,0
2025-05-28,Tokyo,1,5.68,0.23,0
2025-05-29,Tokyo,2,25.99,39.29,0
2025-05-30,Tokyo,2,9.64,9.75,0
2025-05-31,Tokyo,2,5.73,27.88,0
2025-06-01,Tokyo,2,17.25,6.29,0
2025-06-02,Tokyo,2,22.99,32.92,0
2025-06-03,Tokyo,2,6.43,38.71,0
2025-06-04,Tokyo,2,2.37,7.06,0
2025-06-05,Tokyo,1,12.01,16.47,0
2025-06-06,Tokyo,2,7.08,33.72,1
2025-06-07,Tokyo,2,4.34,11.85,1
2025-06-08,Tokyo,2,8.22,50.69,0
2025-06-09,Tokyo,2,7.55,45.76,0
2025-06-10,Tokyo,2,12.88,16.99,0
2025-06-11,Tokyo,1,11.26,43.83,0
2025-06-12,Tokyo,1,7.27,37.73,0
2025-06-13,Tokyo,1,0.84,13.99,0
2025-06-14,Tokyo,1,7.13,8.28,0
2025-06-15,Tokyo,1,19.99,14.41,0
2025-06-16,Tokyo,1,1.34,20.5,0
2025-06-17,Tokyo,1,15.78,11.21,0
2025-06-18,Tokyo,1,12.45,0.33,0
2025-06-19,Tokyo,1,10.99,2.47,0
2025-06-20,Tokyo,1,5.4,92.06,0
2025-06-21,Tokyo,1,0.35,25.89,0
2025-06-22,Tokyo,2,11.79,1.28,0
2025-06-23,Tokyo,1,4.24,7.27,0
2025-06-24,Tokyo,1,7.07,53.95,0
2025-06-25,Tokyo,1,8.86,16.29,0
2025-06-26,Tokyo,1,5.39,41.04,0
2025-06-27,Tokyo,1,5.19,75.18,0
2025-06-28,Tokyo,0,3.15,5.31,0
2025-06-29,Tokyo,1,4.33,26.47,0
2025-06-30,Tokyo,1,2.98,18.09,0
2025-07-01,Tokyo,2,1.65,8.71,0
2025-07-02,Tokyo,2,17.29,55.02,0
2025-07-03,Tokyo,2,3.18,9.37,0
2025-07-04,Tokyo,2,22.92,17.72,0
2025-07-05,Tokyo,2,9.83,12.5,0
2025-07-06,Tokyo,2,20.35,22.93,0
2025-07-07,Tokyo,1,12.48,38.97,0
2025-07-08,Tokyo,1,1.15,11.43,0
2025-07-09,Tokyo,2,7.33,61.66,0
2025-07-10,Tokyo,2,13.67,9.73,0
2025-07-11,Tokyo,2,22.79,5.71,0
2025-07-12,Tokyo,2,6.42,3.87,0
2025-07-13,Tokyo,2,1.57,48.55,0
2025-07-14,Tokyo,2,2.79,20.72,1
2025-07-15,Tokyo,2,10.47,7.72,0
2025-07-16,Tokyo,2,5.29,37.43,0
2025-07-17,Tokyo,1,4.07,18.76,0
2025-07-18,Tokyo,1,0.1,1.7,0
2025-07-19,Tokyo,1,17.39,8.63,0
2025-07-20,Tokyo,2,19.8,7.51,0
2025-07-21,Tokyo,2,9.26,37.97,0
2025-07-22,Tokyo,2,12.58,3.41,0
2025-07-23,Tokyo,1,12.16,7.27,0
2025-07-24,Tokyo,1,2.73,26.77,0
2025-07-25,Tokyo,2,9.15,28.29,1
2025-07-26,Tokyo,1,10.34,19.98,0
2025-07-27,Tokyo,1,0.42,1.01,0
2025-07-28,Tokyo,1,22.73,7.84,0
2025-07-29,Tokyo,1,1.7,17.8,0
2025-07-30,Tokyo,2,4.46,12.03,0
2025-07-31,Tokyo,2,5.41,37.59,0
2025-08-01,Tokyo,2,1.68,9.08,0
2025-08-02,Tokyo,1,3.53,8.62,0
2025-08-03,Tokyo,1,4.67,3.63,0
2025-08-04,Tokyo,2,1.6,5.78,0
2025-08-05,Tokyo,1,9.66,27.53,0
2025-08-06,Tokyo,1,4.39,9.46,0
2025-08-07,Tokyo,0,11.84,4.28,0
2025-08-08,Tokyo,1,0.11,9.6,0
2025-08-09,Tokyo,1,17.52,40.5,0
2025-08-10,Tokyo,1,0.86,2.27,0
2025-08-11,Tokyo,1,3.56,0.21,0
2025-08-12,Tokyo,2,16.09,16.32,0
2025-08-13,Tokyo,2,0.75,7.17,0
2025-08-14,Tokyo,2,33.83,5.59,0
2025-08-15,Tokyo,1,2.09,2.83,0
2025-08-16,Tokyo,1,1.61,0.8,0
2025-08-17,Tokyo,1,0.84,1.96,0
2025-08-18,Tokyo,2,11.99,16.2,0
2025-08-19,Tokyo,1,9.79,12.8,0
2025-08-20,Tokyo,2,5.43,41.64,0
2025-08-21,Tokyo,2,13.92,45.14,0
2025-08-22,Tokyo,1,7.69,23.74,0
2025-08-23,Tokyo,1,0.16,12.45,0
2025-08-24,Tokyo,1,0.13,0.4,0
2025-08-25,Tokyo,1,2.45,37.74,0
2025-08-26,Tokyo,0,5.42,2.63,0
2025-08-27,Tokyo,1,7.75,7.18,0
2025-08-28,Tokyo,1,6.62,25.92,0
2025-08-29,Tokyo,1,0.52,6.47,0
2025-08-30,Tokyo,1,12.17,5.44,0
2025-08-31,Tokyo,0,4.43,12.99,0
2025-09-01,Tokyo,1,8.99,7.12,0
2025-09-02,Tokyo,1,3.67,2.57,0
2025-09-03,Tokyo,1,8.32,3.85,0
2025-09-04,Tokyo,0,0.54,18.12,0
2025-09-05,Tokyo,0,7.39,21.33,0
2025-09-06,Tokyo,1,3.28,59.24,0
2025-09-07,Tokyo,1,5.15,5.08,0
2025-09-08,Tokyo,1,2.28,15.54,0
2025-09-09,Tokyo,0,0.93,4.84,0
2025-09-10,Tokyo,0,0.95,6.88,0
2025-09-11,Tokyo,0,1.06,13.67,0
2025-09-12,Tokyo,1,6.98,20.81,0
2025-09-13,Tokyo,1,10.62,0.59,0
2025-09-14,Tokyo,1,4.92,6.95,0
2025-09-15,Tokyo,1,10.23,9.65,0
2025-09-16,Tokyo,1,6.7,22.24,0
2025-09-17,Tokyo,1,7.0,5.14,0
2025-09-18,Tokyo,0,5.91,13.88,0
2025-09-19,Tokyo,1,12.31,0.96,0
2025-09-20,Tokyo,1,2.09,22.98,0
2025-09-21,Tokyo,1,37.21,3.64,0
2025-09-22,Tokyo,1,6.61,31.66,0
2025-09-23,Tokyo,1,10.98,2.72,0
2025-09-24,Tokyo,0,11.93,0.77,0
2025-09-25,Tokyo,0,5.5,14.94,0
2025-09-26,Tokyo,0,13.05,9.57,0
2025-09-27,Tokyo,0,2.73,7.54,0
2025-09-28,Tokyo,0,4.33,6.24,0
2025-09-29,Tokyo,0,0.77,17.94,0
2025-09-30,Tokyo,0,0.53,5.65,0
2025-10-01,Tokyo,0,1.19,3.17,0
2025-10-02,Tokyo,1,7.75,47.9,0
2025-10-03,Tokyo,0,1.97,3.83,0
2025-10-04,Tokyo,0,2.61,6.89,0
2025-10-05,Tokyo,0,0.77,2.94,0
2025-10-06,Tokyo,0,16.94,2.3,0
2025-10-07,Tokyo,0,12.58,4.04,0
2025-10-08,Tokyo,1,2.89,47.37,0
2025-10-09,Tokyo,1,6.78,16.47,0
2025-10-10,Tokyo,1,9.08,40.78,0
2025-10-11,Tokyo,0,1.02,4.18,0
2025-10-12,Tokyo,1,0.52,8.16,0
2025-10-13,Tokyo,0,2.12,13.3,0
2025-10-14,Tokyo,1,6.36,8.67,0
2025-10-15,Tokyo,1,38.0,7.47,0
2025-10-16,Tokyo,0,5.47,5.82,0
2025-10-17,Tokyo,1,3.57,39.73,0
2025-10-18,Tokyo,0,11.58,16.19,0
2025-10-19,Tokyo,0,2.43,32.92,0
2025-10-20,Tokyo,0,1.92,12.04,0
2025-10-21,Tokyo,0,2.75,2.33,0
2025-10-22,Tokyo,0,0.22,7.19,0
2025-10-23,Tokyo,0,0.35,17.54,0
2025-10-24,Tokyo,0,18.92,26.58,0
2025-10-25,Tokyo,0,3.75,7.75,0
2025-10-26,Tokyo,0,6.13,20.8,0
2025-10-27,Tokyo,1,3.66,5.37,0
2025-10-28,Tokyo,1,7.69,3.64,0
2025-10-29,Tokyo,0,4.93,9.58,0
2025-10-30,Tokyo,0,5.09,21.12,0
2025-10-31,Tokyo,0,2.02,8.41,0
2025-11-01,Tokyo,0,0.58,3.1,0
2025-11-02,Tokyo,0,3.04,1.37,0
2025-11-03,Tokyo,0,0.85,22.01,0
2025-11-04,Tokyo,1,7.99,21.35,0
2025-11-05,Tokyo,1,5.48,43.38,0
2025-11-06,Tokyo,1,11.02,13.07,0
2025-11-07,Tokyo,0,1.7,4.63,0
2025-11-08,Tokyo,1,0.49,22.81,0
2025-11-09,Tokyo,1,0.43,9.83,0
2025-11-10,Tokyo,0,3.57,7.32,0
2025-11-11,Tokyo,1,1.64,20.1,0
2025-11-12,Tokyo,1,0.07,10.32,0
2025-11-13,Tokyo,1,0.03,0.39,0
2025-11-14,Tokyo,1,0.25,0.34,0
2025-11-15,Tokyo,0,1.09,19.34,0
2025-11-16,Tokyo,0,0.74,10.68,0
2025-11-17,Tokyo,0,1.89,3.55,0
2025-11-18,Tokyo,0,1.12,21.76,0
2025-11-19,Tokyo,0,6.74,1.33,0
2025-11-20,Tokyo,0,4.08,9.77,0
2025-11-21,Tokyo,1,5.18,4.24,0
2025-11-22,Tokyo,0,0.81,5.94,0
2025-11-23,Tokyo,0,8.12,18.1,0
2025-11-24,Tokyo,1,2.56,3.98,0
2025-11-25,Tokyo,0,0.17,0.86,0
2025-11-26,Tokyo,0,2.09,1.79,0
2025-11-27,Tokyo,0,5.63,19.94,0
2025-11-28,Tokyo,0,6.23,0.58,0
2025-11-29,Tokyo,0,3.3,13.84,0
2025-11-30,Tokyo,0,4.64,17.07,0
2025-12-01,Tokyo,0,0.25,7.84,0
2025-12-02,Tokyo,0,3.44,7.63,0
2025-12-03,Tokyo,1,10.9,19.6,0
2025-12-04,Tokyo,0,1.47,0.6,0
2025-12-05,Tokyo,1,3.6,2.54,0
2025-12-06,Tokyo,1,1.88,20.43,0
2025-12-07,Tokyo,0,2.54,17.96,0
2025-12-08,Tokyo,0,7.78,3.11,0
2025-12-09,Tokyo,0,9.72,0.76,0
2025-12-10,Tokyo,0,17.58,18.46,0
2025-12-11,Tokyo,0,0.79,7.5,0
2025-12-12,Tokyo,0,5.94,36.6,0
2025-12-13,Tokyo,0,11.9,3.48,0
2025-12-14,Tokyo,0,8.57,0.23,0
