shipment_id,supplier_id,port_id,ship_date,expected_delivery_date,actual_delivery_date,distance_km,transport_mode,traffic_level,weather_severity,port_congestion,supplier_risk,delayed,delay_hours
9693,14,16,2024-06-21,2024-07-16,2024-07-21,3213.56,air,4,1,0.58,0.2082,1,109.47
9694,23,10,2024-01-13,2024-03-15,2024-03-15,14230.18,ship,1,0,0.3884,0.2281,0,2.29
9695,12,15,2024-06-03,2024-07-09,2024-07-09,2481.66,air,2,2,0.4742,0.2771,0,1.52
9696,33,15,2023-06-17,2023-07-05,2023-07-05,9010.59,air,1,2,0.2521,0.1674,0,3.36
9697,50,8,2025-08-06,2025-09-23,2025-09-25,10019.31,ship,1,0,0.6739,0.1476,1,40.38
9698,7,11,2023-08-16,2023-09-08,2023-09-08,922.95,truck,3,1,0.5205,0.2727,0,1.43
9699,42,1,2025-06-10,2025-06-24,2025-06-26,4623.15,air,4,2,0.6604,0.2372,1,47.13
9700,49,8,2025-01-29,2025-02-22,2025-02-23,2860.45,ship,4,0,0.244,0.0836,1,31.11
9701,39,5,2023-02-13,2023-03-18,2023-03-24,4843.63,ship,5,0,0.5871,0.2906,1,151.11
9702,15,10,2023-11-21,2023-12-22,2023-12-23,1062.16,truck,1,0,0.3517,0.1012,1,32.37
9703,19,11,2025-06-24,2025-07-12,2025-07-14,1070.35,truck,1,2,0.6049,0.2562,1,40.6
9704,45,12,2023-10-29,2023-11-13,2023-11-13,700.31,truck,2,0,0.2285,0.1051,0,2.32
9705,33,4,2023-12-19,2024-01-06,2024-01-06,2675.5,truck,3,0,0.5288,0.1674,0,0.97
9706,24,7,2025-05-31,2025-06-24,2025-06-27,1226.51,truck,5,0,0.322,0.0437,1,67.71
9707,25,7,2024-01-04,2024-02-07,2024-02-07,4798.86,ship,2,2,0.5271,0.3294,0,1.44
9708,32,1,2023-08-05,2023-09-03,2023-09-10,1100.94,truck,5,1,0.7875,0.299,1,167.12
9709,31,12,2024-09-13,2024-10-02,2024-10-02,508.9,truck,2,1,0.1116,0.2757,0,1.28
9710,27,16,2024-01-24,2024-02-17,2024-02-17,2698.1,air,5,0,0.7333,0.1179,0,1.94
9711,4,11,2024-04-02,2024-05-03,2024-05-09,469.56,truck,1,1,0.5892,0.2301,1,150.38
9712,38,11,2025-07-23,2025-08-10,2025-08-10,1255.12,truck,5,2,0.272,0.1178,0,6.01
9713,29,19,2023-12-30,2024-01-23,2024-01-23,3078.37,truck,5,2,0.4049,0.223,0,2.39
9714,11,2,2024-03-28,2024-04-12,2024-04-12,402.32,truck,2,0,0.4505,0.163,0,2.11
9715,20,11,2025-11-04,2026-01-30,2026-02-04,20000.0,ship,3,1,0.7948,0.2853,1,118.36
9716,45,11,2023-06-21,2023-07-12,2023-07-16,2310.87,ship,3,2,0.4005,0.1051,1,90.18
9717,4,18,2023-04-27,2023-05-31,2023-05-31,1732.13,truck,5,1,0.5934,0.2301,0,2.32
9718,18,8,2025-07-04,2025-07-16,2025-07-16,1218.54,truck,5,0,0.4163,0.0465,0,1.24
9719,15,6,2023-11-29,2024-01-04,2024-01-09,8543.87,air,3,0,0.6648,0.1012,1,110.08
9720,22,10,2023-10-04,2023-10-22,2023-10-22,1165.54,truck,3,0,0.4703,0.1904,0,1.9
9721,21,16,2024-12-26,2025-01-09,2025-01-12,369.64,truck,5,0,0.781,0.1211,1,72.45
9722,35,10,2023-09-22,2023-10-17,2023-10-17,4435.5,air,2,1,0.6262,0.4038,0,1.32
9723,12,8,2023-05-22,2023-06-22,2023-06-24,630.92,truck,3,0,0.3185,0.2771,1,54.27
9724,11,20,2025-05-24,2025-06-17,2025-06-19,3242.51,ship,4,0,0.5355,0.163,1,45.37
9725,36,13,2023-07-03,2023-07-24,2023-07-24,603.36,truck,3,0,0.4275,0.0168,0,4.39
9726,43,7,2024-06-14,2024-07-08,2024-07-08,2777.53,air,4,0,0.3235,0.1166,0,2.48
9727,47,4,2024-12-04,2025-01-02,2025-01-02,1468.74,truck,2,0,0.6794,0.1768,0,2.36
9728,50,1,2025-03-26,2025-06-08,2025-06-10,20000.0,ship,2,1,0.5288,0.1476,1,51.04
9729,25,15,2023-04-01,2023-04-26,2023-04-28,2758.19,air,5,1,0.5966,0.3294,1,54.29
9730,11,12,2024-04-19,2024-05-04,2024-05-04,1184.45,truck,3,1,0.1342,0.163,0,1.92
9731,6,1,2024-08-31,2024-09-26,2024-09-28,998.11,truck,3,1,0.6926,0.3463,1,51.84
9732,20,6,2024-10-31,2024-11-30,2024-11-30,384.35,truck,2,0,0.6245,0.2853,0,2.86
9733,3,6,2023-08-25,2023-09-23,2023-09-23,1852.78,truck,4,1,0.484,0.2878,0,1.13
9734,46,16,2024-01-08,2024-01-30,2024-02-02,1319.11,truck,2,0,0.7689,0.0911,1,64.07
9735,17,19,2023-07-03,2023-08-16,2023-08-16,8535.2,air,1,0,0.4811,0.1135,0,3.35
9736,45,17,2023-12-30,2024-01-15,2024-01-15,516.85,truck,5,0,0.3014,0.1051,0,1.8
9737,35,3,2023-11-24,2023-12-20,2023-12-27,2005.63,ship,4,1,0.4287,0.4038,1,163.88
9738,39,9,2024-02-02,2024-02-22,2024-02-22,689.23,truck,3,0,0.5941,0.2906,0,4.12
9739,36,19,2025-09-21,2025-10-14,2025-10-17,1143.9,truck,2,1,0.4562,0.0168,1,79.58
9740,16,15,2024-09-18,2024-10-15,2024-10-19,679.65,truck,4,1,0.8174,0.3266,1,101.17
9741,8,11,2025-03-06,2025-04-16,2025-04-16,7515.93,ship,3,0,0.3936,0.1094,0,3.4
9742,32,18,2024-05-23,2024-06-18,2024-06-19,1678.45,air,3,1,0.6726,0.299,1,12.86
9743,6,2,2024-04-22,2024-05-22,2024-05-22,1991.69,ship,1,1,0.524,0.3463,1,5.9
9744,31,20,2023-02-11,2023-03-04,2023-03-04,870.04,truck,2,1,0.438,0.2757,0,2.32
9745,33,18,2024-03-20,2024-04-01,2024-04-01,514.91,truck,1,1,0.6405,0.1674,0,2.35
9746,39,14,2023-05-27,2023-08-13,2023-08-17,20000.0,ship,5,2,0.3338,0.2906,1,84.07
9747,34,19,2024-07-25,2024-08-03,2024-08-03,373.42,truck,4,0,0.3765,0.0399,0,2.28
9748,36,19,2023-07-17,2023-08-09,2023-08-11,1205.57,truck,5,0,0.3952,0.0168,1,44.6
9749,35,14,2024-09-04,2024-09-29,2024-10-01,874.23,truck,3,1,0.2832,0.4038,1,59.9
9750,44,4,2025-02-25,2025-03-11,2025-03-11,1770.03,truck,1,1,0.4881,0.0719,0,0.86
9751,37,6,2025-04-09,2025-05-09,2025-05-12,1163.89,truck,5,1,0.5534,0.1502,1,79.63
9752,38,6,2024-04-06,2024-05-22,2024-05-22,10623.4,ship,1,0,0.5617,0.1178,0,1.53
9753,45,7,2023-09-04,2023-09-20,2023-09-20,1670.05,air,3,0,0.1427,0.1051,0,3.35
9754,35,5,2023-06-22,2023-07-16,2023-07-17,5576.37,air,3,1,0.4406,0.4038,1,17.36
9755,26,9,2024-08-26,2024-09-16,2024-09-16,970.09,truck,2,1,0.8982,0.1577,0,1.88
9756,21,14,2024-05-30,2024-06-14,2024-06-16,6215.22,air,3,1,0.3935,0.1211,1,52.71
9757,24,10,2024-01-20,2024-02-17,2024-02-17,2831.51,ship,2,0,0.5783,0.0437,0,1.14
9758,11,15,2025-02-14,2025-03-04,2025-03-04,3239.99,truck,1,0,0.3698,0.163,0,2.34
9759,22,18,2023-03-31,2023-04-17,2023-04-17,318.56,truck,5,0,0.5532,0.1904,0,2.6
9760,7,19,2024-10-07,2024-10-28,2024-10-29,548.91,truck,3,1,0.3224,0.2727,1,32.3
9761,45,19,2024-02-25,2024-03-27,2024-03-27,5460.28,ship,2,1,0.2589,0.1051,0,2.65
9762,5,14,2023-03-04,2023-03-29,2023-03-29,1260.12,truck,5,0,0.4248,0.2606,0,3.05
9763,24,6,2024-12-12,2025-01-07,2025-01-07,2002.75,ship,4,0,0.4378,0.0437,0,2.44
9764,8,2,2024-01-25,2024-02-21,2024-02-24,2205.36,truck,5,1,0.4472,0.1094,1,80.38
9765,45,1,2025-02-20,2025-03-05,2025-03-05,663.26,truck,2,0,0.6086,0.1051,0,4.49
9766,15,17,2025-11-02,2025-12-02,2025-12-02,736.59,truck,4,0,0.2613,0.1012,0,1.53
9767,21,11,2025-09-17,2025-09-28,2025-09-28,1374.73,truck,3,1,0.3989,0.1211,0,3.99
9768,44,5,2025-08-10,2025-08-23,2025-08-23,2837.06,air,5,1,0.4569,0.0719,0,4.86
9769,29,7,2023-02-08,2023-03-05,2023-03-05,1715.55,ship,3,2,0.3964,0.223,0,1.34
9770,14,13,2023-03-25,2023-04-21,2023-04-21,1203.19,truck,1,1,0.4217,0.2082,0,2.64
9771,44,13,2023-01-13,2023-01-28,2023-01-31,1651.82,ship,4,1,0.5098,0.0719,1,81.58
9772,9,19,2024-03-26,2024-04-14,2024-04-17,724.2,truck,3,1,0.2552,0.1382,1,69.49
9773,49,2,2024-08-30,2024-09-16,2024-09-19,1232.28,truck,5,1,0.1842,0.0836,1,81.81
9774,37,14,2024-11-01,2024-12-02,2024-12-03,1525.68,truck,1,0,0.2197,0.1502,1,24.8
9775,13,20,2024-12-25,2025-01-10,2025-01-12,1382.51,truck,3,1,0.7133,0.1757,1,46.51
9776,32,9,2023-06-18,2023-08-22,2023-08-24,13432.93,ship,5,1,0.9194,0.299,1,40.43
9777,10,10,2023-10-10,2023-11-02,2023-11-03,808.66,truck,2,0,0.597,0.335,1,21.5
9778,44,8,2023-07-13,2023-07-25,2023-07-25,1235.09,truck,1,1,0.4795,0.0719,0,3.04
9779,33,4,2024-08-05,2024-08-25,2024-08-26,3325.82,ship,3,1,0.5966,0.1674,1,14.17
9780,28,1,2023-12-26,2024-01-14,2024-01-14,3901.82,air,5,0,0.581,0.183,0,1.4
9781,32,13,2024-05-10,2024-06-06,2024-06-10,1521.83,air,1,0,0.4471,0.299,1,102.55
9782,30,16,2024-09-18,2024-10-07,2024-10-07,1162.45,truck,5,1,0.5798,0.3611,0,3.49
9783,36,19,2025-02-03,2025-02-25,2025-02-25,310.42,truck,1,1,0.3352,0.0168,0,2.14
9784,8,1,2024-09-27,2024-10-20,2024-10-23,5340.49,air,3,1,0.8334,0.1094,1,70.15
9785,50,15,2025-11-29,2025-12-17,2025-12-17,701.07,truck,4,0,0.6225,0.1476,0,1.23
9786,40,19,2024-01-20,2024-02-11,2024-02-12,304.97,truck,4,1,0.4065,0.1206,1,31.9
9787,29,18,2025-05-04,2025-06-03,2025-06-05,2764.61,ship,3,1,0.4987,0.223,1,40.47
9788,21,10,2025-10-01,2025-11-09,2025-11-13,9436.83,ship,1,1,0.3747,0.1211,1,101.12
9789,32,1,2025-11-09,2025-12-07,2025-12-07,963.52,truck,4,0,0.3644,0.299,0,4.36
9790,31,1,2023-06-28,2023-07-17,2023-07-21,345.77,truck,2,1,0.5359,0.2757,1,95.16
9791,14,5,2023-02-12,2023-03-15,2023-03-19,1659.6,ship,4,0,0.468,0.2082,1,94.11
9792,44,11,2025-07-08,2025-07-21,2025-07-21,1098.38,truck,5,1,0.4979,0.0719,0,2.24
9793,13,17,2025-01-14,2025-02-02,2025-02-03,2032.66,ship,5,1,0.3147,0.1757,1,31.28
9794,27,8,2024-12-23,2025-01-16,2025-01-16,1084.42,truck,5,0,0.425,0.1179,0,1.65
9795,16,3,2025-03-26,2025-04-22,2025-04-24,474.34,truck,3,1,0.4737,0.3266,1,57.33
9796,46,12,2025-02-24,2025-03-27,2025-03-27,4075.24,ship,4,1,0.4081,0.0911,0,1.62
9797,20,7,2023-08-21,2023-09-21,2023-09-21,1385.3,truck,1,0,0.2392,0.2853,0,1.43
9798,31,1,2024-09-01,2024-09-21,2024-09-21,955.81,truck,5,2,0.6023,0.2757,0,2.92
9799,6,10,2024-08-23,2024-09-23,2024-09-24,1784.28,ship,5,1,0.3378,0.3463,1,31.6
9800,30,13,2025-08-26,2025-09-19,2025-09-19,20000.0,air,1,0,0.515,0.3611,0,3.16
9801,16,2,2024-02-20,2024-03-25,2024-03-27,3446.1,ship,1,1,0.4726,0.3266,1,45.14
9802,14,10,2023-12-30,2024-01-26,2024-01-26,517.23,truck,5,0,0.3585,0.2082,0,3.11
9803,11,11,2024-03-18,2024-04-03,2024-04-03,4194.65,air,4,0,0.5541,0.163,1,8.11
9804,6,14,2025-02-14,2025-03-12,2025-03-12,2171.0,air,5,0,0.4886,0.3463,0,2.72
9805,1,10,2023-03-21,2023-05-21,2023-05-21,14496.49,ship,5,0,0.3831,0.2492,0,1.57
9806,35,3,2025-03-22,2025-04-19,2025-04-21,890.94,truck,4,1,0.4152,0.4038,1,40.84
9807,37,8,2023-11-26,2023-12-27,2023-12-27,1068.89,truck,3,0,0.3214,0.1502,0,2.26
9808,22,20,2023-01-01,2023-01-15,2023-01-15,1676.27,air,5,1,0.2931,0.1904,0,1.41
9809,43,19,2024-12-18,2025-01-14,2025-01-18,308.03,truck,5,1,0.3872,0.1166,1,89.66
9810,15,8,2023-05-24,2023-07-11,2023-07-11,6982.26,ship,3,1,0.2214,0.1012,0,3.28
9811,27,14,2024-01-10,2024-01-31,2024-02-02,867.21,truck,4,0,0.516,0.1179,1,37.42
9812,41,14,2023-02-19,2023-03-10,2023-03-12,1356.2,truck,4,0,0.5844,0.5395,1,43.55
9813,28,14,2025-11-23,2025-12-09,2025-12-18,1174.33,truck,5,0,0.2776,0.183,1,216.93
9814,34,2,2024-10-09,2024-10-22,2024-10-22,801.99,truck,2,0,0.4514,0.0399,0,1.32
9815,10,6,2024-02-15,2024-03-27,2024-03-29,6941.86,ship,2,0,0.4647,0.335,1,48.56
9816,24,11,2023-07-17,2023-08-06,2023-08-06,3121.76,air,3,2,0.4518,0.0437,0,2.47
9817,43,9,2024-10-10,2024-11-18,2024-11-19,4745.45,ship,1,0,0.6223,0.1166,1,28.67
9818,43,1,2024-05-29,2024-06-27,2024-07-11,2629.05,ship,4,2,0.7384,0.1166,1,340.81
9819,50,12,2025-07-07,2025-07-25,2025-07-28,320.4,truck,5,1,0.3169,0.1476,1,61.35
9820,33,11,2024-08-13,2024-08-28,2024-08-28,3986.65,air,1,2,0.3931,0.1674,0,2.27
9821,47,10,2023-04-30,2023-05-27,2023-06-08,1103.67,truck,4,1,0.5395,0.1768,1,279.8
9822,1,12,2024-09-18,2024-10-11,2024-10-11,371.39,truck,2,1,0.1835,0.2492,0,1.25
9823,36,20,2025-10-22,2025-11-13,2025-11-14,1314.3,truck,2,0,0.4508,0.0168,1,29.81
9824,49,18,2025-06-10,2025-06-26,2025-06-27,946.7,truck,1,2,0.4862,0.0836,1,17.75
9825,31,19,2025-03-10,2025-03-29,2025-04-05,321.6,truck,2,1,0.3004,0.2757,1,169.61
9826,25,14,2025-02-09,2025-03-07,2025-03-09,373.97,truck,3,0,0.4154,0.3294,1,39.61
9827,20,1,2024-05-19,2024-07-29,2024-07-31,14756.73,ship,1,1,0.8722,0.2853,1,44.86
9828,35,8,2024-03-27,2024-04-28,2024-04-28,1828.82,ship,4,0,0.442,0.4038,0,2.76
9829,49,13,2024-01-23,2024-02-08,2024-02-08,607.33,truck,4,2,0.3225,0.0836,0,2.37
9830,15,17,2025-06-02,2025-07-12,2025-07-13,3301.36,ship,1,2,0.4316,0.1012,1,27.17
9831,49,4,2024-06-11,2024-06-28,2024-06-28,8365.8,air,4,1,0.6732,0.0836,0,1.74
9832,4,9,2025-07-25,2025-08-29,2025-09-06,1236.02,truck,3,1,0.7542,0.2301,1,190.62
9833,29,15,2023-07-15,2023-08-04,2023-08-04,877.5,truck,2,1,0.6437,0.223,0,1.75
9834,2,11,2024-04-20,2024-06-07,2024-06-07,13699.62,ship,1,0,0.5771,0.3485,1,8.76
9835,47,16,2025-08-01,2025-09-11,2025-09-11,5783.73,ship,1,1,0.5785,0.1768,0,1.72
9836,30,6,2023-12-26,2024-01-18,2024-01-19,3309.44,ship,2,0,0.6031,0.3611,1,21.48
9837,20,1,2023-11-05,2023-12-08,2023-12-08,1437.79,truck,4,0,0.5513,0.2853,0,3.78
9838,18,11,2024-03-12,2024-03-21,2024-03-23,3073.08,air,5,1,0.4219,0.0465,1,56.2
9839,17,17,2024-02-25,2024-04-10,2024-04-10,799.58,truck,5,1,0.2923,0.1135,0,1.71
9840,2,15,2023-03-07,2023-03-18,2023-03-20,662.11,truck,2,0,0.4176,0.3485,1,57.96
9841,1,17,2025-11-04,2025-11-26,2025-11-26,1235.55,air,2,0,0.3642,0.2492,0,1.57
9842,39,8,2025-06-29,2025-07-19,2025-07-24,940.34,truck,4,1,0.448,0.2906,1,115.82
9843,1,15,2024-10-16,2024-11-05,2024-11-08,696.93,truck,1,1,0.6431,0.2492,1,77.7
9844,29,2,2024-03-12,2024-04-10,2024-04-10,3553.05,ship,3,0,0.4106,0.223,0,2.75
9845,41,3,2023-02-28,2023-03-18,2023-03-21,438.83,truck,2,1,0.6411,0.5395,1,78.4
9846,32,18,2025-07-30,2025-08-25,2025-09-03,420.53,truck,5,2,0.6111,0.299,1,226.58
9847,32,18,2024-09-17,2024-10-15,2024-10-17,1123.44,truck,2,0,0.559,0.299,1,37.77
9848,8,15,2023-01-19,2023-02-13,2023-02-16,1535.89,truck,4,0,0.3639,0.1094,1,67.3
9849,35,17,2023-06-23,2023-07-16,2023-07-17,498.2,truck,5,1,0.2726,0.4038,1,19.18
9850,23,5,2024-04-08,2024-05-08,2024-05-10,3096.27,ship,2,0,0.4596,0.2281,1,44.57
9851,29,5,2024-08-26,2024-09-17,2024-09-23,664.75,truck,2,1,0.4394,0.223,1,142.37
9852,24,10,2025-03-09,2025-03-30,2025-03-30,371.38,truck,1,0,0.381,0.0437,0,2.0
9853,30,9,2025-02-03,2025-02-19,2025-02-19,2047.67,air,3,0,0.599,0.3611,0,3.66
9854,14,15,2023-05-01,2023-05-28,2023-05-30,831.5,truck,5,1,0.6199,0.2082,1,59.15
9855,34,18,2024-03-21,2024-04-13,2024-04-19,4712.56,ship,5,1,0.6164,0.0399,1,150.17
9856,49,13,2023-02-11,2023-03-02,2023-03-02,3790.81,air,2,2,0.268,0.0836,0,3.04
9857,23,6,2025-07-27,2025-09-10,2025-09-13,7326.38,ship,4,1,0.4369,0.2281,1,82.93
9858,41,11,2023-02-03,2023-02-22,2023-02-22,9273.67,air,4,0,0.1782,0.5395,0,1.47
9859,12,9,2024-10-21,2024-11-28,2024-11-28,6128.7,air,4,1,0.7669,0.2771,0,3.65
9860,28,1,2024-11-16,2024-12-04,2024-12-05,1109.54,truck,2,0,0.8544,0.183,1,33.6
9861,15,16,2023-08-15,2023-09-15,2023-09-15,447.54,truck,4,1,0.4644,0.1012,0,1.88
9862,10,19,2023-10-09,2023-12-21,2023-12-22,16922.78,ship,1,1,0.0558,0.335,1,31.54
9863,44,4,2025-09-23,2025-11-06,2025-11-06,12117.66,ship,1,1,0.2781,0.0719,0,1.72
9864,2,14,2025-03-02,2025-03-14,2025-03-17,587.82,truck,4,1,0.6435,0.3485,1,74.52
9865,29,4,2023-05-22,2023-06-13,2023-06-13,4525.63,air,1,1,0.5806,0.223,0,3.28
9866,43,17,2024-02-01,2024-03-03,2024-03-03,2371.52,ship,3,0,0.0567,0.1166,0,1.99
9867,36,20,2025-10-09,2025-10-29,2025-11-01,1395.03,air,2,0,0.4172,0.0168,1,62.36
9868,7,20,2023-07-15,2023-08-06,2023-08-07,582.19,truck,2,0,0.6695,0.2727,1,19.17
9869,15,9,2025-01-27,2025-02-25,2025-02-25,4178.78,air,4,0,0.5994,0.1012,0,2.07
9870,44,6,2024-10-13,2024-10-26,2024-10-26,485.86,truck,1,1,0.5526,0.0719,0,1.88
9871,9,15,2024-06-13,2024-06-30,2024-07-11,1873.38,air,4,2,0.5065,0.1382,1,265.84
9872,13,1,2024-02-21,2024-04-07,2024-04-11,9866.8,ship,3,0,0.4702,0.1757,1,85.21
9873,42,12,2023-10-11,2023-10-27,2023-10-27,474.3,truck,2,0,0.3039,0.2372,0,1.59
9874,27,2,2024-05-24,2024-06-17,2024-06-17,2785.91,truck,5,2,0.5042,0.1179,0,1.99
9875,29,13,2024-02-06,2024-02-24,2024-02-26,426.38,truck,4,1,0.4341,0.223,1,41.49
9876,23,13,2024-01-25,2024-03-09,2024-03-12,7942.11,ship,2,2,0.3633,0.2281,1,82.5
9877,33,20,2024-05-16,2024-06-21,2024-06-22,8455.08,ship,1,0,0.6704,0.1674,1,20.19
9878,1,11,2025-05-16,2025-06-07,2025-06-07,399.46,truck,4,1,0.4363,0.2492,0,2.19
9879,15,7,2025-02-14,2025-03-17,2025-03-17,761.0,truck,1,1,0.3927,0.1012,0,2.46
9880,50,6,2023-01-24,2023-02-13,2023-02-13,626.2,truck,1,0,0.5111,0.1476,0,2.69
9881,37,20,2024-03-06,2024-04-07,2024-04-09,1822.52,truck,3,0,0.7328,0.1502,1,53.49
9882,48,1,2023-03-30,2023-05-16,2023-05-19,10865.62,ship,5,0,0.5554,0.5295,1,73.89
9883,9,9,2025-01-19,2025-02-05,2025-02-05,410.69,truck,2,0,0.8133,0.1382,0,2.78
9884,26,18,2023-02-05,2023-03-04,2023-03-04,2228.96,ship,2,0,0.5278,0.1577,1,8.46
9885,22,17,2025-10-11,2025-11-03,2025-11-03,3283.85,ship,1,0,0.6008,0.1904,0,3.41
9886,29,18,2024-03-31,2024-04-21,2024-04-22,381.65,truck,2,0,0.5838,0.223,1,24.01
9887,27,18,2025-05-18,2025-06-29,2025-06-29,8130.36,ship,4,1,0.6651,0.1179,0,2.11
9888,43,7,2025-04-18,2025-05-18,2025-05-18,1341.18,truck,1,0,0.1855,0.1166,0,2.82
9889,15,10,2025-11-17,2025-12-18,2025-12-18,1831.64,air,2,0,0.5491,0.1012,0,2.0
9890,50,12,2025-03-20,2025-04-07,2025-04-07,6386.77,air,5,0,0.3835,0.1476,0,2.73
9891,27,3,2025-01-24,2025-03-23,2025-03-30,12425.21,ship,4,2,0.7283,0.1179,1,168.95
9892,44,1,2024-09-07,2024-09-19,2024-09-21,3300.07,air,1,1,0.463,0.0719,1,36.31
9893,44,13,2023-01-18,2023-02-01,2023-02-01,7535.47,air,5,1,0.5658,0.0719,0,2.34
9894,3,5,2023-10-28,2023-12-13,2023-12-13,7086.55,ship,2,0,0.5416,0.2878,0,1.11
9895,23,20,2023-09-27,2023-10-22,2023-10-28,376.33,truck,5,1,0.7113,0.2281,1,139.22
9896,21,17,2025-04-08,2025-04-20,2025-04-20,633.12,truck,5,1,0.3309,0.1211,0,3.2
9897,24,9,2024-02-07,2024-03-01,2024-03-01,1909.21,ship,3,0,0.705,0.0437,0,3.28
9898,43,7,2024-12-02,2024-12-27,2024-12-27,801.43,truck,1,2,0.3585,0.1166,0,2.51
9899,5,9,2023-08-15,2023-09-12,2023-09-13,2461.27,truck,5,1,0.8231,0.2606,1,21.06
9900,35,16,2023-01-31,2023-03-07,2023-03-24,3865.84,ship,5,0,0.7163,0.4038,1,412.03
9901,22,3,2025-11-23,2025-12-10,2025-12-10,755.44,truck,3,1,0.4582,0.1904,0,3.86
9902,29,16,2025-08-02,2025-08-26,2025-08-26,2222.43,ship,2,1,0.5648,0.223,0,1.91
9903,38,1,2023-03-31,2023-04-23,2023-04-23,5017.53,truck,4,0,0.582,0.1178,0,1.51
9904,29,2,2023-03-24,2023-04-17,2023-04-18,10723.56,air,1,1,0.5178,0.223,1,25.82
9905,47,2,2025-02-28,2025-05-22,2025-05-23,20000.0,ship,1,1,0.4575,0.1768,1,21.14
9906,44,8,2023-09-04,2023-09-21,2023-09-22,1919.67,truck,1,1,0.4731,0.0719,1,34.74
9907,23,9,2023-11-22,2024-01-09,2024-01-09,9255.22,ship,3,0,0.7027,0.2281,0,4.51
9908,49,7,2023-09-27,2023-10-13,2023-10-13,890.06,truck,3,1,0.19,0.0836,0,2.52
9909,38,20,2025-09-16,2025-10-05,2025-10-06,1218.45,truck,1,0,0.6745,0.1178,1,28.53
9910,46,7,2024-04-09,2024-06-18,2024-06-19,17515.51,ship,2,2,0.4102,0.0911,1,31.26
9911,12,12,2024-09-07,2024-11-04,2024-11-04,9122.36,ship,2,0,0.267,0.2771,0,1.82
9912,16,13,2025-06-23,2025-07-19,2025-07-19,1502.66,truck,2,0,0.4385,0.3266,0,2.0
9913,38,6,2023-05-23,2023-06-10,2023-06-10,3718.28,air,3,1,0.3806,0.1178,0,2.37
9914,21,7,2023-04-25,2023-05-08,2023-05-08,1003.03,truck,2,1,0.2008,0.1211,0,2.15
9915,37,6,2023-11-29,2023-12-29,2023-12-29,3652.14,air,2,0,0.6648,0.1502,0,2.1
9916,45,8,2023-11-16,2023-12-04,2023-12-04,1868.15,ship,2,1,0.496,0.1051,0,1.07
9917,47,11,2024-06-30,2024-08-03,2024-08-06,2968.24,truck,1,1,0.3841,0.1768,1,77.04
9918,34,17,2025-01-01,2025-01-13,2025-01-13,1475.45,truck,5,0,0.3477,0.0399,0,2.9
9919,6,8,2024-01-20,2024-02-23,2024-02-24,3732.22,truck,4,0,0.4125,0.3463,1,25.0
9920,1,16,2024-02-04,2024-03-02,2024-03-09,2172.81,ship,5,1,0.7581,0.2492,1,165.92
9921,16,14,2025-05-05,2025-06-01,2025-06-01,1399.76,truck,4,1,0.4811,0.3266,0,1.81
9922,35,13,2025-09-01,2025-10-19,2025-10-22,8121.62,ship,1,1,0.2565,0.4038,1,63.64
9923,19,2,2023-09-28,2023-10-18,2023-10-22,789.7,truck,3,0,0.4918,0.2562,1,96.0
9924,35,8,2025-03-07,2025-03-31,2025-04-10,817.72,truck,2,1,0.3808,0.4038,1,228.12
9925,32,16,2024-01-25,2024-02-19,2024-02-20,447.71,truck,1,0,0.6673,0.299,1,26.52
9926,18,1,2025-02-05,2025-02-18,2025-02-24,2087.8,truck,1,0,0.8209,0.0465,1,136.21
9927,13,10,2023-11-16,2023-12-01,2023-12-03,1358.33,truck,5,0,0.4591,0.1757,1,36.81
9928,25,3,2024-07-13,2024-08-07,2024-08-07,3616.29,air,4,0,0.4178,0.3294,0,1.24
9929,14,10,2023-06-19,2023-07-12,2023-07-12,325.74,truck,3,1,0.5148,0.2082,0,2.04
9930,3,18,2025-02-07,2025-03-06,2025-03-09,906.19,truck,5,0,0.6072,0.2878,1,76.1
9931,29,4,2023-05-19,2023-07-18,2023-07-19,13909.75,ship,2,2,0.3213,0.223,1,32.63
9932,13,8,2023-09-24,2023-10-10,2023-10-11,486.84,truck,1,0,0.2842,0.1757,1,23.4
9933,12,8,2025-04-30,2025-06-03,2025-06-03,777.03,truck,1,1,0.3357,0.2771,0,1.68
9934,29,18,2024-09-14,2024-10-05,2024-10-05,1012.09,truck,3,0,0.5267,0.223,0,1.71
9935,11,17,2025-07-09,2025-08-07,2025-08-07,5432.28,ship,2,1,0.276,0.163,0,1.81
9936,5,14,2023-11-15,2023-12-14,2023-12-14,5552.13,air,1,0,0.3568,0.2606,0,2.02
9937,1,19,2025-11-01,2025-11-23,2025-11-23,1462.89,truck,2,1,0.2212,0.2492,0,1.53
9938,10,6,2024-07-20,2024-08-14,2024-08-15,1538.07,truck,5,1,0.5215,0.335,1,28.18
9939,16,2,2024-03-15,2024-04-15,2024-04-15,8628.48,air,2,0,0.6753,0.3266,0,1.5
9940,40,20,2023-12-09,2023-12-31,2023-12-31,1747.91,truck,2,1,0.5518,0.1206,1,9.01
9941,30,3,2023-08-11,2023-08-31,2023-09-03,5654.77,air,3,0,0.6703,0.3611,1,83.75
9942,7,15,2025-08-25,2025-09-22,2025-09-23,2699.37,ship,4,1,0.3634,0.2727,1,13.43
9943,3,7,2024-09-30,2024-10-24,2024-10-26,925.66,truck,2,1,0.3591,0.2878,1,53.0
