shipment_id,weather_severity,traffic_level,supplier_risk,congestion_level,risk_score,delayed,delay_hours
7692,1,3,0.4038,0.564,0.4521,0,2.74
7693,0,5,0.1502,0.5656,0.3365,0,2.42
7694,0,4,0.2757,0.6551,0.3665,0,3.53
7695,1,5,0.0168,0.3282,0.3371,1,38.97
7696,0,2,0.1094,0.6648,0.259,0,1.53
7697,2,3,0.3463,0.2946,0.4675,1,30.06
7698,1,4,0.1476,0.2186,0.3189,0,2.55
7699,0,4,0.5395,0.3657,0.3733,0,2.6
7700,0,5,0.1476,0.3266,0.2759,1,50.59
7701,1,3,0.1904,0.1903,0.2947,0,2.46
7702,0,1,0.5395,0.4625,0.3075,1,110.72
7703,1,5,0.2906,0.3948,0.4359,1,40.93
7704,0,5,0.2301,0.6218,0.3745,0,2.51
7705,0,3,0.183,0.4642,0.261,1,42.64
7706,1,5,0.2281,0.8959,0.5424,0,1.87
7707,1,2,0.1674,0.5062,0.3368,0,3.56
7708,0,4,0.5395,0.4865,0.4035,1,21.71
7709,0,4,0.223,0.057,0.2012,1,12.94
7710,0,2,0.223,0.2267,0.1836,1,41.56
7711,0,3,0.1577,0.3861,0.2338,1,41.27
7712,0,4,0.2727,0.2798,0.2718,1,56.95
7713,1,1,0.2082,0.3397,0.2774,0,6.22
7714,0,3,0.3485,0.2348,0.2532,0,1.23
7715,1,1,0.1135,0.4777,0.2835,0,2.6
7716,0,3,0.0465,0.5488,0.2411,1,48.11
7717,1,4,0.0719,0.6508,0.4043,1,53.79
7718,0,3,0.2771,0.1928,0.2213,0,2.18
7719,1,3,0.2562,0.6933,0.4402,0,1.75
7720,1,4,0.3485,0.3382,0.4091,1,85.22
7721,0,2,0.2771,0.5108,0.2708,1,56.86
7722,0,3,0.2757,0.7367,0.3569,0,2.33
7723,2,1,0.1768,0.639,0.4428,1,45.63
7724,1,4,0.4038,0.8104,0.5437,1,145.15
7725,0,1,0.1577,0.293,0.1506,0,2.75
7726,0,1,0.1178,0.2948,0.139,0,1.49
7727,0,3,0.0911,0.4246,0.2235,0,2.38
7728,0,1,0.2281,0.5711,0.2412,1,32.79
7729,1,2,0.2562,0.2135,0.2902,0,2.59
7730,0,5,0.1476,0.5393,0.3291,1,73.73
7731,1,4,0.3485,0.3667,0.4162,1,104.61
7732,1,5,0.1051,0.3913,0.3794,1,10.06
7733,1,4,0.2906,0.1492,0.3445,1,46.34
7734,0,4,0.4038,0.3641,0.3322,1,16.97
7735,1,5,0.2082,0.354,0.401,0,1.5
7736,1,2,0.2727,0.1471,0.2786,1,30.36
7737,1,5,0.2492,0.5891,0.472,1,42.47
7738,0,5,0.2906,0.6292,0.3945,1,97.08
7739,0,5,0.0836,0.6403,0.3352,0,3.25
7740,1,2,0.1382,0.4337,0.3099,0,1.47
7741,1,4,0.1012,0.3306,0.333,1,209.22
7742,1,2,0.1382,0.507,0.3282,0,2.47
7743,2,1,0.1577,0.5194,0.4072,1,52.8
7744,1,3,0.1206,0.4083,0.3283,1,20.85
7745,0,2,0.183,0.4547,0.2286,0,1.79
7746,1,1,0.4038,0.5488,0.3883,0,2.75
7747,1,5,0.3611,0.6309,0.5161,1,121.21
7748,1,2,0.1012,0.5507,0.328,0,2.07
7749,0,4,0.2281,0.3599,0.2784,1,28.32
7750,1,1,0.1135,0.332,0.247,1,20.76
7751,1,3,0.3485,0.4951,0.4183,0,1.85
7752,2,3,0.0465,0.3768,0.3982,1,29.26
7753,1,2,0.2757,0.367,0.3345,0,1.76
7754,0,4,0.1166,0.5108,0.2827,0,2.23
7755,1,2,0.2082,0.3905,0.3201,0,1.66
7756,1,3,0.3485,0.4084,0.3966,0,2.19
7757,2,3,0.3266,0.3597,0.4779,1,114.27
7758,2,4,0.1674,0.5445,0.5063,1,17.82
7759,1,2,0.1476,0.6841,0.3753,1,222.48
7760,0,5,0.1012,0.1851,0.2266,0,2.25
7761,1,4,0.2301,0.6266,0.4457,1,71.05
7762,2,5,0.2301,0.4806,0.5392,1,37.65
7763,0,2,0.0168,0.5448,0.2012,0,2.09
7764,1,1,0.163,0.2786,0.2486,0,4.81
7765,0,2,0.1166,0.488,0.217,0,1.53
7766,0,1,0.2281,0.5454,0.2348,0,2.22
7767,1,4,0.0399,0.5984,0.3816,1,105.91
7768,0,5,0.2492,0.6242,0.3808,1,40.97
7769,0,4,0.1674,0.6912,0.343,1,109.37
7770,1,3,0.1757,0.4621,0.3582,0,1.63
7771,1,2,0.0437,0.2692,0.2404,1,37.24
7772,1,5,0.1476,0.1431,0.3301,0,2.04
7773,1,4,0.2301,0.6024,0.4396,0,2.14
7774,2,2,0.223,0.2768,0.3961,1,113.05
7775,1,5,0.3463,0.391,0.4516,1,61.98
7776,2,4,0.3463,0.303,0.4996,1,189.2
7777,0,1,0.3294,0.4917,0.2517,0,2.43
7778,1,2,0.0168,0.4506,0.2777,0,2.95
7779,1,3,0.3463,0.3348,0.3776,1,21.25
7780,0,4,0.5395,0.4522,0.3949,1,16.29
7781,1,2,0.2853,0.7157,0.4245,0,2.39
7782,0,4,0.3294,0.293,0.2921,0,2.62
7783,0,4,0.2771,0.2698,0.2706,1,66.48
7784,0,3,0.1674,0.7492,0.3275,0,1.01
7785,0,2,0.2372,0.3095,0.2085,0,2.25
7786,1,2,0.0437,0.3058,0.2496,1,32.41
7787,2,2,0.1166,0.3002,0.37,1,12.21
7788,0,5,0.1757,0.5197,0.3326,0,3.0
7789,2,2,0.3463,0.5302,0.4964,1,162.04
7790,0,1,0.0719,0.6559,0.2155,0,1.86
7791,0,4,0.2757,0.4175,0.3071,1,65.63
7792,1,5,0.2878,0.2704,0.4039,0,2.47
7793,1,4,0.0911,0.2647,0.3135,1,96.02
7794,0,2,0.0911,0.1096,0.1147,0,1.58
7795,0,3,0.1166,0.367,0.2167,1,25.83
7796,0,4,0.1166,0.6718,0.3229,0,0.92
7797,0,3,0.0719,0.4475,0.2234,0,1.75
7798,0,5,0.2492,0.4665,0.3414,0,1.72
7799,1,5,0.1476,0.1216,0.3247,0,6.91
7800,1,1,0.299,0.5456,0.3561,1,30.15
7801,1,5,0.299,0.2995,0.4146,0,3.71
7802,0,3,0.0719,0.3416,0.197,1,36.17
7803,1,1,0.2906,0.5463,0.3538,0,1.5
7804,0,5,0.1179,0.1815,0.2307,1,46.67
7805,1,2,0.3611,0.4065,0.37,1,79.39
7806,0,1,0.1178,0.4315,0.1732,0,2.96
7807,0,1,0.2372,0.7666,0.2928,1,47.82
7808,1,1,0.223,0.5366,0.331,0,1.88
7809,1,3,0.2301,0.454,0.3725,0,4.26
7810,0,3,0.2878,0.6131,0.3296,0,2.13
7811,1,1,0.2727,0.3348,0.2955,1,18.02
7812,1,3,0.2771,0.3943,0.3717,0,3.37
7813,1,5,0.0399,0.4978,0.3864,1,119.21
7814,0,4,0.1206,0.4424,0.2668,0,2.61
7815,1,5,0.163,0.4882,0.421,0,4.26
7816,1,4,0.1135,0.4454,0.3654,1,119.22
7817,0,3,0.0836,0.574,0.2586,1,19.63
7818,1,1,0.2372,0.4598,0.3161,1,15.16
7819,1,4,0.2727,0.4418,0.4123,1,97.87
7820,0,2,0.1382,0.3532,0.1898,0,2.3
7821,0,1,0.2372,0.8993,0.326,0,2.29
7822,0,1,0.2281,0.6357,0.2574,1,21.67
7823,1,5,0.0836,0.2793,0.3449,0,1.36
7824,0,1,0.3463,0.3507,0.2216,0,3.73
7825,0,4,0.1178,0.6979,0.3298,0,1.96
7826,0,2,0.2727,0.5484,0.2789,1,22.48
7827,1,5,0.0719,0.871,0.4893,1,46.26
7828,1,5,0.1674,0.4163,0.4043,0,2.4
7829,0,2,0.1211,0.5763,0.2404,0,2.77
7830,0,3,0.183,0.4624,0.2605,0,2.55
7831,0,5,0.1476,0.5194,0.3241,1,71.49
7832,1,3,0.2757,0.3428,0.3584,1,109.73
7833,1,4,0.1757,0.6817,0.4431,0,0.95
7834,0,1,0.223,0.3706,0.1896,0,2.43
7835,1,4,0.5295,0.2978,0.4533,0,2.23
7836,1,4,0.2372,0.3847,0.3873,0,2.1
7837,0,2,0.0836,0.2828,0.1558,0,1.08
7838,1,5,0.0168,0.7215,0.4354,1,46.23
7839,1,4,0.0911,0.5993,0.3972,0,2.11
7840,1,1,0.335,0.3508,0.3182,1,33.17
7841,0,5,0.3611,0.4347,0.367,0,4.24
7842,1,4,0.2757,0.6641,0.4687,1,52.41
7843,0,4,0.0911,0.5929,0.2956,1,32.1
7844,0,4,0.3463,0.7201,0.4039,1,104.96
7845,1,2,0.1012,0.4353,0.2992,0,1.2
7846,1,5,0.2757,0.2549,0.3964,0,2.15
7847,0,4,0.2757,0.4904,0.3253,0,2.35
7848,2,3,0.1757,0.8997,0.5676,1,24.52
7849,2,3,0.1178,0.711,0.5031,1,55.65
7850,2,1,0.3463,0.3424,0.4195,1,36.63
7851,0,4,0.0399,0.4496,0.2444,0,3.67
7852,1,3,0.1577,0.403,0.3381,1,41.45
7853,0,5,0.2757,0.5934,0.3811,1,41.29
7854,0,5,0.1674,0.5302,0.3328,1,35.04
7855,0,5,0.2281,0.3105,0.2961,1,28.86
7856,1,4,0.0911,0.6482,0.4094,1,150.13
7857,0,1,0.1577,0.6876,0.2492,0,2.67
7858,0,1,0.2878,0.3059,0.1928,0,4.5
7859,0,2,0.0836,0.4071,0.1869,0,7.57
7860,1,3,0.1674,0.4317,0.3481,0,3.01
7861,1,2,0.1757,0.6715,0.3806,1,24.21
7862,2,4,0.4038,0.5826,0.5868,1,55.9
7863,0,2,0.1382,0.2528,0.1647,1,43.95
7864,1,1,0.223,0.1704,0.2395,0,1.63
7865,1,3,0.335,0.5565,0.4296,1,34.71
7866,1,5,0.1577,0.27,0.3648,1,69.75
7867,1,4,0.2606,0.4274,0.405,1,500.0
7868,0,1,0.2492,0.3683,0.1968,0,1.27
7869,1,2,0.2906,0.5747,0.3909,0,2.5
7870,0,4,0.1206,0.5292,0.2885,1,70.98
7871,0,1,0.299,0.4371,0.229,1,99.46
7872,0,3,0.183,0.458,0.2594,0,2.81
7873,1,5,0.2878,0.4002,0.4364,1,58.01
7874,0,3,0.1904,0.601,0.2974,0,1.63
7875,0,5,0.0168,0.2878,0.227,1,20.3
7876,0,3,0.0399,0.75,0.2895,0,1.3
7877,0,2,0.163,0.8847,0.3301,0,3.61
7878,0,1,0.0168,0.3812,0.1303,1,26.24
7879,1,5,0.3611,0.0,0.3583,1,29.01
7880,2,3,0.1382,0.5401,0.4665,0,2.83
7881,1,2,0.2492,0.7431,0.4205,0,1.92
7882,1,1,0.0719,0.4607,0.2667,0,1.04
7883,1,2,0.1094,0.4743,0.3114,0,2.6
7884,0,5,0.3266,0.6873,0.4198,1,44.33
7885,2,3,0.0836,0.4859,0.4366,0,1.21
7886,0,2,0.183,0.6009,0.2651,0,2.3
7887,2,3,0.335,0.4084,0.4926,0,2.48
7888,2,4,0.1476,0.6305,0.5219,1,40.37
7889,2,5,0.5295,0.7268,0.6906,0,2.11
7890,1,3,0.2878,0.5426,0.412,1,40.29
7891,0,3,0.1135,0.4934,0.2474,0,2.63
7892,0,2,0.1012,0.4522,0.2034,0,1.53
7893,0,3,0.2281,0.5839,0.3044,1,62.24
7894,1,2,0.0399,0.5093,0.2993,1,20.17
7895,0,3,0.0719,0.5337,0.245,0,0.9
7896,2,2,0.0399,0.4797,0.3919,1,131.9
7897,2,2,0.1135,0.5649,0.4353,0,2.79
7898,0,5,0.2301,0.6094,0.3714,0,1.28
7899,1,2,0.0911,0.2313,0.2452,1,69.83
7900,1,1,0.1206,0.4929,0.2894,0,3.73
7901,0,2,0.3294,0.5997,0.3087,1,28.17
7902,2,1,0.3294,0.7318,0.5118,0,1.76
7903,1,4,0.2562,0.1873,0.3437,1,47.75
7904,1,4,0.3266,0.5804,0.4631,1,77.57
7905,1,3,0.1674,0.5064,0.3668,0,1.01
7906,0,2,0.1135,0.5523,0.2321,1,35.21
7907,1,5,0.1211,0.4561,0.4004,1,171.44
7908,1,3,0.2906,0.6933,0.4505,1,53.73
7909,1,5,0.2301,0.3281,0.4011,1,22.52
7910,1,3,0.1179,0.4126,0.3285,0,7.11
7911,1,5,0.0836,0.4348,0.3838,0,1.7
7912,1,5,0.2906,0.3922,0.4352,1,28.62
7913,1,4,0.1179,0.3473,0.3422,1,108.13
7914,1,1,0.0399,0.2854,0.2133,1,22.57
7915,1,2,0.335,0.7362,0.4445,1,59.27
7916,1,1,0.3463,0.5283,0.366,0,1.32
7917,0,2,0.2906,0.4434,0.258,0,4.3
7918,1,5,0.2492,0.5791,0.4695,1,18.41
7919,0,2,0.0168,0.5624,0.2056,0,1.17
7920,1,4,0.2562,0.6335,0.4552,1,51.07
7921,0,5,0.1178,0.3311,0.2681,1,28.83
7922,1,1,0.0836,0.6065,0.3067,0,3.12
7923,0,3,0.1135,0.7992,0.3238,0,2.41
7924,0,3,0.335,0.4322,0.2986,0,2.53
7925,0,1,0.0836,0.2531,0.1184,0,2.08
7926,0,1,0.1094,0.3251,0.1441,1,24.64
7927,0,4,0.1051,0.0848,0.1727,0,1.58
7928,1,4,0.1012,0.4385,0.36,0,2.76
7929,1,2,0.2906,0.3711,0.34,1,25.24
7930,0,4,0.1502,0.5865,0.3117,0,1.46
7931,0,1,0.2906,0.4253,0.2235,1,101.6
7932,1,4,0.0399,0.4783,0.3515,1,35.84
7933,1,2,0.299,0.4966,0.3738,1,31.04
7934,0,2,0.2906,0.789,0.3444,0,3.13
7935,0,4,0.183,0.457,0.2892,0,2.13
7936,2,3,0.2301,0.5448,0.4952,1,60.91
7937,1,3,0.299,0.5065,0.4063,1,20.95
7938,1,4,0.0719,0.5473,0.3784,1,87.81
7939,1,5,0.1012,0.6111,0.4331,1,24.72
7940,1,1,0.1211,0.9483,0.4034,1,13.38
7941,0,2,0.0399,0.2438,0.1329,0,2.12
7942,2,5,0.2281,0.3704,0.511,1,109.53
7943,0,5,0.1012,0.329,0.2626,1,25.7
7944,0,5,0.2372,0.6848,0.3924,0,4.11
7945,0,3,0.299,0.67,0.3472,0,3.14
7946,1,5,0.5295,0.8046,0.61,1,162.12
7947,1,2,0.1051,0.4856,0.3129,0,2.07
7948,1,4,0.2301,0.2402,0.3491,1,164.49
7949,1,5,0.1476,0.4435,0.4052,1,34.62
7950,0,4,0.1757,0.3092,0.25,0,2.88
7951,1,5,0.1382,0.457,0.4057,1,130.38
7952,2,3,0.3485,0.3654,0.4859,1,248.94
7953,0,1,0.2372,0.4965,0.2253,0,3.27
7954,0,3,0.2727,0.5901,0.3193,1,41.98
7955,0,4,0.1051,0.355,0.2403,0,3.9
7956,1,5,0.2562,0.1257,0.3583,1,102.84
7957,0,2,0.1166,0.5042,0.221,0,2.0
7958,1,1,0.3463,0.613,0.3871,1,47.54
7959,0,4,0.1382,0.4681,0.2785,1,45.5
7960,0,1,0.163,0.3585,0.1685,1,31.16
7961,1,1,0.0399,0.6374,0.3013,0,0.73
7962,0,2,0.1502,0.6632,0.2709,0,1.51
7963,0,4,0.3611,0.6998,0.4033,1,51.67
7964,1,3,0.1166,0.5784,0.3696,0,4.2
7965,1,3,0.1094,0.6343,0.3814,1,37.28
7966,2,5,0.1135,0.7195,0.5639,1,108.29
7967,0,2,0.1051,0.378,0.186,0,4.16
7968,0,5,0.0437,0.6449,0.3243,1,128.77
7969,0,3,0.1166,0.7207,0.3052,0,2.86
7970,2,5,0.1094,0.5298,0.5153,1,397.62
7971,1,3,0.2301,0.5166,0.3882,1,33.38
7972,2,1,0.1757,0.262,0.3482,0,4.1
7973,1,2,0.1178,0.5353,0.3292,0,2.79
7974,0,3,0.1135,0.2973,0.1984,1,33.06
7975,2,5,0.0836,0.458,0.4896,0,2.11
7976,1,4,0.1382,0.4988,0.3862,0,1.49
7977,2,5,0.1757,0.5713,0.5455,1,23.34
7978,0,3,0.0168,0.4536,0.2084,0,2.23
7979,0,3,0.1135,0.3903,0.2216,1,16.29
7980,0,3,0.0836,0.3138,0.1935,0,2.06
7981,2,2,0.1178,0.31,0.3728,1,78.57
7982,0,3,0.1051,0.5118,0.2495,0,2.23
7983,2,3,0.1757,0.5176,0.4721,1,32.87
7984,1,4,0.1094,0.4014,0.3532,0,1.3
7985,0,2,0.2301,0.3273,0.2109,0,1.75
7986,1,4,0.1476,0.658,0.4288,1,53.65
7987,1,5,0.0719,0.2493,0.3339,0,4.05
7988,0,2,0.3485,0.4841,0.2856,0,1.16
7989,2,5,0.2281,0.5714,0.5613,1,48.25
7990,0,3,0.2301,0.4727,0.2772,0,3.23
7991,0,3,0.0437,0.3782,0.1977,0,2.35
7992,0,1,0.5395,0.5466,0.3285,1,63.1
7993,1,4,0.2301,0.3173,0.3684,1,95.31
7994,0,5,0.2906,0.3699,0.3297,0,1.51
7995,0,2,0.2771,0.6656,0.3095,1,69.56
7996,1,5,0.5295,0.2204,0.464,1,49.16
7997,1,5,0.2727,0.562,0.4723,1,34.91
7998,0,4,0.2606,0.5098,0.3256,1,21.38
7999,1,2,0.1502,0.5278,0.337,1,8.53
8000,1,5,0.1051,0.4461,0.3931,0,2.55
8001,1,2,0.2492,0.5657,0.3762,1,23.3
8002,1,3,0.1051,0.398,0.321,1,12.05
8003,2,3,0.3611,0.6257,0.5548,1,137.07
8004,0,5,0.5295,0.583,0.4546,1,163.13
8005,2,5,0.1166,0.4729,0.5032,1,35.22
8006,0,4,0.1051,0.7671,0.3433,1,19.07
8007,0,2,0.163,0.3508,0.1966,0,3.75
8008,2,1,0.2301,0.5509,0.4368,1,82.49
8009,1,2,0.0437,0.3075,0.25,0,2.2
8010,0,5,0.183,0.3058,0.2814,0,2.13
8011,0,3,0.1768,0.2752,0.2118,0,1.83
8012,1,1,0.2727,0.4403,0.3219,0,3.92
8013,1,3,0.0911,0.6294,0.3747,0,3.94
8014,1,4,0.0437,0.3696,0.3255,1,10.71
8015,0,3,0.2853,0.459,0.2903,1,23.98
8016,2,1,0.2727,0.4849,0.433,0,2.54
8017,1,1,0.3294,0.3493,0.3161,0,2.96
8018,0,5,0.2562,0.4221,0.3324,1,76.46
8019,1,5,0.1135,0.5875,0.4309,1,94.26
8020,1,4,0.1051,0.6536,0.4149,1,127.95
8021,0,2,0.2878,0.3354,0.2302,1,79.53
8022,0,1,0.1012,0.5881,0.2074,1,90.28
8023,0,1,0.2878,0.7371,0.3006,0,3.04
8024,0,1,0.2771,0.2315,0.171,1,41.41
8025,0,2,0.2757,0.4903,0.2653,1,18.08
8026,0,1,0.1577,0.3529,0.1655,0,3.14
8027,1,4,0.2727,0.3311,0.3846,1,39.9
8028,0,3,0.1211,0.5983,0.2759,1,18.49
8029,1,5,0.1382,0.2617,0.3569,1,74.45
8030,1,1,0.0836,0.3058,0.2315,0,1.57
8031,0,3,0.1768,0.3628,0.2337,1,9.85
8032,1,5,0.299,0.6108,0.4924,1,151.27
8033,1,1,0.0836,0.3634,0.2459,0,3.57
8034,0,2,0.299,0.4739,0.2682,0,2.27
8035,2,4,0.1166,0.543,0.4907,1,50.45
8036,0,3,0.1757,0.2163,0.1968,1,19.48
8037,0,2,0.1577,0.2091,0.1596,0,2.65
8038,0,4,0.163,0.4737,0.2873,0,2.03
8039,1,5,0.163,0.4083,0.401,0,3.37
8040,0,4,0.3485,0.2998,0.2995,1,20.83
8041,0,5,0.0437,0.0422,0.1737,1,62.56
8042,0,3,0.2372,0.5578,0.3006,1,27.89
8043,0,1,0.2771,0.7224,0.2937,0,1.2
8044,0,1,0.3485,0.2996,0.2094,0,2.58
8045,0,3,0.2757,0.34,0.2577,0,2.78
8046,1,1,0.1502,0.3079,0.252,0,2.16
8047,1,5,0.1179,0.798,0.4849,1,98.22
8048,0,5,0.1179,0.3217,0.2658,1,74.07
8049,0,4,0.5395,0.4583,0.3964,1,158.77
8050,0,1,0.1094,0.5414,0.1982,0,1.63
8051,0,5,0.4038,0.75,0.4586,0,1.89
8052,0,3,0.2082,0.3055,0.2288,0,1.81
8053,0,1,0.0399,0.3303,0.1245,0,2.7
8054,0,3,0.1382,0.1968,0.1807,1,16.78
8055,0,3,0.1904,0.4544,0.2607,0,1.34
8056,1,5,0.2757,0.4342,0.4413,0,2.54
8057,2,1,0.1178,0.4672,0.3821,0,2.57
8058,0,5,0.299,0.406,0.3412,0,2.21
8059,0,1,0.5395,0.3603,0.2819,1,13.88
8060,0,4,0.2606,0.4651,0.3145,1,62.69
8061,0,4,0.2878,0.2237,0.2623,0,3.86
8062,1,3,0.1012,0.2986,0.295,0,2.77
8063,1,1,0.0719,0.7006,0.3267,0,1.67
8064,0,4,0.163,0.6757,0.3378,0,3.61
8065,2,1,0.2301,0.6635,0.4649,1,44.74
8066,0,2,0.1166,0.5375,0.2294,1,21.26
8067,1,4,0.5395,0.5199,0.5118,1,142.59
8068,0,2,0.1768,0.5128,0.2412,0,1.34
8069,0,2,0.1382,0.2687,0.1686,0,3.59
8070,2,4,0.2771,0.4805,0.5233,0,2.57
8071,1,3,0.223,0.0414,0.2672,1,91.94
8072,1,2,0.1178,0.3027,0.271,0,2.13
8073,0,2,0.1577,0.2728,0.1755,0,1.79
8074,2,3,0.2301,0.1368,0.3932,0,3.95
8075,1,4,0.0465,0.3366,0.3181,1,55.72
8076,0,2,0.3266,0.3651,0.2493,0,1.19
8077,0,2,0.2606,0.5649,0.2794,1,40.23
8078,2,1,0.3266,0.3776,0.4224,1,211.4
8079,1,3,0.0437,0.589,0.3504,0,1.59
8080,0,3,0.2906,0.6237,0.3331,1,5.41
8081,1,1,0.1051,0.3743,0.2551,0,4.47
8082,0,5,0.1382,0.648,0.3535,1,63.36
8083,1,5,0.1757,0.4528,0.4159,1,108.51
8084,2,1,0.0719,0.2584,0.3162,0,1.79
8085,0,1,0.1674,0.4441,0.1912,0,3.33
8086,0,3,0.1166,0.3908,0.2227,0,3.02
8087,0,2,0.1094,0.3263,0.1744,0,1.62
8088,1,2,0.1166,0.5321,0.328,1,28.93
8089,0,4,0.5395,0.5977,0.4313,1,49.33
8090,1,3,0.0719,0.5365,0.3457,1,33.43
8091,2,4,0.3611,0.7265,0.61,1,275.35
8092,0,3,0.3294,0.4814,0.3092,1,12.14
8093,0,2,0.1206,0.8573,0.3105,1,16.87
8094,0,2,0.2771,0.6564,0.3072,1,48.06
8095,2,3,0.2757,0.704,0.5487,0,1.65
8096,0,1,0.5295,0.6059,0.3403,1,42.97
8097,1,5,0.1577,0.195,0.3461,1,30.2
8098,0,2,0.2727,0.5179,0.2713,0,2.56
8099,0,2,0.2906,0.6142,0.3007,0,2.1
8100,1,3,0.0399,0.6273,0.3588,0,3.2
8101,0,3,0.3266,0.4959,0.312,1,500.0
8102,0,4,0.1757,0.4143,0.2763,1,23.67
8103,0,5,0.3611,0.1484,0.2954,1,21.14
8104,0,1,0.4038,0.6633,0.317,1,29.67
8105,1,4,0.1178,0.6289,0.4126,0,1.75
8106,0,3,0.0911,0.4695,0.2347,1,46.98
8107,1,3,0.5395,0.6853,0.5232,1,40.26
8108,2,5,0.2853,0.774,0.6291,0,2.81
8109,0,3,0.1674,0.5378,0.2747,0,1.59
8110,1,5,0.1206,0.481,0.4064,1,38.31
8111,2,1,0.3294,0.3299,0.4113,0,1.85
8112,0,2,0.3294,0.3557,0.2477,0,0.92
8113,1,3,0.2606,0.6715,0.4361,1,73.7
8114,1,2,0.1206,0.3695,0.2886,0,3.69
8115,0,1,0.2757,0.6912,0.2855,0,3.75
8116,0,5,0.1179,0.231,0.2431,0,2.77
8117,0,4,0.223,0.6788,0.3566,0,2.33
8118,1,5,0.0465,0.4169,0.3682,0,2.03
8119,1,1,0.2606,0.4787,0.3279,1,102.72
8120,2,5,0.2281,0.4541,0.532,1,48.29
8121,1,4,0.2301,0.0999,0.314,0,1.55
8122,1,2,0.3266,0.3115,0.3359,1,24.37
8123,2,4,0.3266,0.5236,0.5489,1,63.53
8124,0,4,0.1674,0.2986,0.2449,0,2.87
8125,2,5,0.3266,0.4162,0.552,1,94.49
8126,0,2,0.0836,0.6428,0.2458,1,52.87
8127,1,1,0.0399,0.6028,0.2927,0,1.54
8128,0,3,0.1211,0.3653,0.2177,1,67.23
8129,2,4,0.0836,0.2999,0.4201,1,91.51
8130,2,4,0.3611,0.1111,0.4561,0,2.13
8131,0,5,0.0168,0.4826,0.2757,0,3.23
8132,0,4,0.163,0.1092,0.1962,0,2.68
8133,1,4,0.2606,0.403,0.3989,1,101.42
8134,2,5,0.183,0.4054,0.5062,0,3.26
8135,1,4,0.0465,0.4912,0.3568,0,2.33
8136,2,4,0.2562,0.4166,0.501,1,76.7
8137,0,1,0.299,0.8583,0.3343,0,2.06
8138,0,1,0.5295,0.445,0.3001,0,1.88
8139,0,5,0.0911,0.6422,0.3379,0,2.41
8140,0,3,0.1178,0.6134,0.2787,0,1.9
8141,1,4,0.0719,0.2397,0.3015,0,3.98
8142,0,4,0.2757,0.2301,0.2602,0,1.31
8143,0,4,0.2606,0.6568,0.3624,1,123.84
8144,0,5,0.1577,0.4715,0.3152,1,48.18
8145,0,1,0.2727,0.5227,0.2425,0,2.06
8146,1,1,0.183,0.5228,0.3156,1,27.46
8147,1,5,0.3266,0.418,0.4525,0,2.48
8148,0,1,0.2606,0.3148,0.1869,0,3.18
8149,1,2,0.5295,0.2563,0.3829,0,3.43
8150,1,2,0.3485,0.65,0.427,1,56.06
8151,1,1,0.3266,0.3466,0.3146,0,2.94
8152,1,4,0.2757,0.6054,0.4541,1,68.47
8153,0,3,0.5395,0.433,0.3601,1,73.36
8154,1,4,0.2757,0.7159,0.4817,1,33.35
8155,1,4,0.223,0.3303,0.3695,0,2.22
8156,0,2,0.2771,0.5675,0.285,0,1.81
8157,0,2,0.1179,0.2947,0.169,0,1.65
8158,0,2,0.1206,0.5187,0.2259,1,20.22
8159,0,5,0.2757,0.3822,0.3283,0,1.44
8160,1,4,0.2606,0.1944,0.3468,1,128.5
8161,0,3,0.1135,0.3697,0.2165,0,9.18
8162,1,3,0.1502,0.5894,0.3824,1,53.45
8163,0,1,0.2301,0.6478,0.261,1,62.8
8164,1,4,0.183,0.6333,0.4332,1,55.84
8165,1,2,0.1674,0.8245,0.4163,1,110.42
8166,0,1,0.1135,0.4352,0.1728,0,1.44
8167,0,4,0.3611,0.3834,0.3242,1,42.09
8168,0,5,0.1051,0.4583,0.2961,1,125.83
8169,1,5,0.3463,0.6648,0.5201,0,2.47
8170,0,3,0.1178,0.7597,0.3153,0,2.25
8171,0,3,0.0719,0.6952,0.2854,0,2.37
8172,2,1,0.5295,0.2581,0.4534,1,89.53
8173,0,4,0.1206,0.4459,0.2677,0,2.84
8174,1,4,0.1012,0.4106,0.353,1,52.32
8175,0,3,0.0465,0.492,0.227,0,3.39
8176,1,1,0.299,0.1036,0.2456,0,2.69
8177,0,5,0.2372,0.26,0.2862,1,35.06
8178,1,1,0.1178,0.6286,0.3225,1,127.69
8179,0,5,0.1502,0.3045,0.2712,0,1.98
8180,1,4,0.1179,0.3225,0.336,0,2.05
8181,1,3,0.2757,0.1865,0.3193,0,2.73
8182,0,2,0.1051,0.6634,0.2574,1,27.4
8183,1,2,0.0168,0.4517,0.278,0,4.74
8184,1,5,0.3266,0.2787,0.4177,1,203.38
8185,1,5,0.163,0.475,0.4176,0,2.04
8186,0,5,0.1674,0.3195,0.2801,1,104.54
8187,1,4,0.2082,0.2816,0.3529,0,2.4
8188,0,4,0.2757,0.6972,0.377,1,25.02
8189,0,4,0.1577,0.4097,0.2697,1,21.05
8190,1,5,0.1674,0.5024,0.4258,0,3.64
8191,1,2,0.2606,0.4219,0.3437,0,1.91
8192,0,1,0.1577,0.5319,0.2103,1,47.58
8193,0,3,0.4038,0.6667,0.3778,1,263.27
8194,0,3,0.2906,0.5273,0.309,0,1.41
8195,2,3,0.299,0.4239,0.4857,1,105.24
